cc,title,turl,img,label
9134,21 Incredible Travel Blogs Worth Following,https://i.imgur.com/C4QiJmM.jpg!-#@2168x1634,C:/Users/teo/Desktop/deeplab/dataset/images2\1059_9134_8593752818652172992.jpg,1059
9135,Saving For College? Start Small If You Have To.,http://cdn.taboola.com/static/4b/4b735ee4-c0b2-4e71-95af-f93784d65952.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9135_-4155392865841622290.jpg,1060
9136,Saving For College? Start Small If You Have To.,http://cdn.taboola.com/static/c5/c5445ea7-34ee-4a88-86aa-99e973f1380b.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9136_-6203050694681367370.jpg,1060
9137,Start Small. Start Today. Start Saving For College.,http://cdn.taboola.com/static/4b/4b735ee4-c0b2-4e71-95af-f93784d65952.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9137_-4155392865841622290.jpg,1060
9138,Start Small. Start Today. Start Saving For College.,http://cdn.taboola.com/static/c5/c5445ea7-34ee-4a88-86aa-99e973f1380b.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9138_-6203050694681367370.jpg,1060
9139,Saving For College? Start Small If You Have To.,http://cdn.taboola.com/static/00/00ef78ce-d7f6-46d9-bf8e-d4137b6c1076.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9139_-3837045884846250501.jpg,1060
9140,Start Small. Start Today. Start Saving For College.,http://cdn.taboola.com/static/00/00ef78ce-d7f6-46d9-bf8e-d4137b6c1076.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1060_9140_-3837045884846250501.jpg,1060
9141,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Have No Missed Payments,http://cdn.taboola.com/libtrc/static/thumbnails/41d70afb882061d4fc222e2c09820f94.jpg!-#@1854x1294,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9141_-2217387672312644807.jpg,1061
9142,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Qualify,http://cdn.taboola.com/libtrc/static/thumbnails/c2100f61d5e7393c77ad4ea9df0e28a2.jpg!-#@236x236,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9142_-7094503055921735880.jpg,1061
9143,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Have No Missed Payments,http://cdn.taboola.com/libtrc/static/thumbnails/b030d4012e6988e124fe476c006ee23f.jpg!-#@3000x1979,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9143_-2333099783138472747.jpg,1061
9144,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Qualify,http://cdn.taboola.com/libtrc/static/thumbnails/e65037e0cd8558007ec352adc6394c47.jpg!-#@1024x680,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9144_8404119648038492761.jpg,1061
9145,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Qualify,http://cdn.taboola.com/libtrc/static/thumbnails/811a87f590005763fa136494daabc01d.jpg!-#@276x289,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9145_7244628790647502421.jpg,1061
9146,${region:capitalized}$: Gov't May Pay Off Your Mortgage If You Have No Missed Payments,http://cdn.taboola.com/libtrc/static/thumbnails/ada203f0cdf9d0c3481d2a3506d8d3f6.jpg!-#@590x393,C:/Users/teo/Desktop/deeplab/dataset/images2\1061_9146_2889373128798249903.jpg,1061
9147,11 Things That Can Cause Rheumatoid Arthritis,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/MNF/565109127__KJP6mjYe.jpg!-#@725x482,C:/Users/teo/Desktop/deeplab/dataset/images2\1062_9147_2787308245151938765.jpg,1062
9148,11 Things That Can Cause RA,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/622800884__dLqwVBlp.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1062_9148_-3193383147763121646.jpg,1062
9149,How Hormones Could Contribute to an RA Diagnosis,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/651798282__V67fNlo4.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1062_9149_6703380805586208340.jpg,1062
9150,How Genetics Could Contribute to an RA Diagnosis,https://images.ctfassets.net/406ai0ux7ky0/23xSphMlvasiK0ccEEoO8i/afdce4fff00c09b2f910780824213a77/iStock-817203484.jpg!-#@600x350,C:/Users/teo/Desktop/deeplab/dataset/images2\1062_9150_3488118585371914785.jpg,1062
9151,What Causes Rheumatoid Arthritis?,https://images.ctfassets.net/406ai0ux7ky0/23xSphMlvasiK0ccEEoO8i/afdce4fff00c09b2f910780824213a77/iStock-817203484.jpg!-#@600x350,C:/Users/teo/Desktop/deeplab/dataset/images2\1062_9151_3488118585371914785.jpg,1062
9152,Infinity Pools: top 10 hotis com piscina infinita em Portugal,http://media-room5.trivago.com/wp-content/uploads/2018/04/20102758/infinity-pools-melhores-piscinas-infinitas-hoteis-portugal.jpg!-#@1440x810,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9152_-3867537017323600067.jpg,1063
9153,Estes hotis vo deix-lo sem palavras. Vai um mergulho?,http://media-room5.trivago.com/wp-content/uploads/2018/04/20102758/infinity-pools-melhores-piscinas-infinitas-hoteis-portugal.jpg!-#@1440x810,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9153_-3867537017323600067.jpg,1063
9154,Infinity Pools: top 10 hotis com piscina infinita em Portugal,http://cdn.taboola.com/libtrc/static/thumbnails/b15f1e14290956dec9cbbf0c197f3b73.jpg!-#@1600x1066,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9154_6716080904217047005.jpg,1063
9155,10 hotis com piscina infinita simplesmente arrasadores em Portugal,http://cdn.taboola.com/libtrc/static/thumbnails/d19bb88fd58dee03f986b511cd4efd08.jpeg!-#@1953x1300,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9155_-6700293961198773786.jpg,1063
9156,10 hotis com piscina infinita simplesmente arrasadores em Portugal,http://cdn.taboola.com/libtrc/static/thumbnails/b8ef8facb278d52f048ef59863e04021.jpeg!-#@960x587,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9156_-5573661628282392844.jpg,1063
9157,Estes hotis vo deix-lo sem palavras. Vai um mergulho?,http://cdn.taboola.com/libtrc/static/thumbnails/b15f1e14290956dec9cbbf0c197f3b73.jpg!-#@1600x1066,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9157_6716080904217047005.jpg,1063
9158,Estes so os melhores hotis com piscina infinita,http://cdn.taboola.com/libtrc/static/thumbnails/4c0ff350abd7acded7476e5e8c3d0338.jpeg!-#@1474x984,C:/Users/teo/Desktop/deeplab/dataset/images2\1063_9158_2999251113450588625.jpg,1063
9159,This Image is Not Edited Look Closer,http://cdn.taboola.com/libtrc/static/thumbnails/630d8f9b255d2ee54e8e3205ab864795.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9159_-8271467950000308762.jpg,1064
9160,This Image is Not Edited Look Closer,http://cdn.taboola.com/libtrc/static/thumbnails/c5184a8ce1d92853cd7f890329a5066b.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9160_7506061957756388846.jpg,1064
9161,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/c5184a8ce1d92853cd7f890329a5066b.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9161_7506061957756388846.jpg,1064
9162,This Image is Not Edited Look Closer,http://cdn.taboola.com/libtrc/static/thumbnails/dc252e1d261acf502030e6106f120558.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9162_2492747624847632275.jpg,1064
9163,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/00f6daf61f80d9e4856fb100d9028715.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9163_-5100147994327226999.jpg,1064
9164,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/630d8f9b255d2ee54e8e3205ab864795.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9164_-8271467950000308762.jpg,1064
9165,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/dc252e1d261acf502030e6106f120558.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9165_2492747624847632275.jpg,1064
9166,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/1d9e43554463d2f5d3e3244f7543d66a.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9166_-4652771273063761172.jpg,1064
9167,Average People Look Just Like Celebrities,http://cdn.taboola.com/libtrc/static/thumbnails/ee83391fb9baaa61314aa8769226c7a0.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9167_-7282369417600511909.jpg,1064
9168,These Celebrity Doppelgangers May As Well Be Famous,http://cdn.taboola.com/libtrc/static/thumbnails/dc252e1d261acf502030e6106f120558.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9168_2492747624847632275.jpg,1064
9169,These Celebrity Doppelgangers May As Well Be Famous,http://cdn.taboola.com/libtrc/static/thumbnails/00f6daf61f80d9e4856fb100d9028715.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9169_-5100147994327226999.jpg,1064
9170,These Celebrity Doppelgangers May As Well Be Famous,http://cdn.taboola.com/libtrc/static/thumbnails/630d8f9b255d2ee54e8e3205ab864795.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1064_9170_-8271467950000308762.jpg,1064
9171,25 World's Most Terrifying Bridges,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/image_14__7b805eebd04eb3dc2780fd119b73bdd6.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9171_3944672146649623503.jpg,1065
9172,25 World's Most Terrifying Bridges,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/201009-w-bridges-aiguille-du-midi_b378e5ac35e1cc22c73d252593d5098b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9172_-7410748457127766187.jpg,1065
9173,25 World's Most Terrifying Bridges,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/image_16__534d7020df85b0b6cd3c49e517eadb4e.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9173_8787834889740424455.jpg,1065
9174,25 Terrifying Bridges You Wouldn't Want To Cross,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/201009-w-bridges-aiguille-du-midi_b378e5ac35e1cc22c73d252593d5098b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9174_-7410748457127766187.jpg,1065
9175,25 Terrifying Bridges You Wouldn't Want To Cross,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/image_14__7b805eebd04eb3dc2780fd119b73bdd6.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9175_3944672146649623503.jpg,1065
9176,25 Of The World's Scariest Bridges,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/201009-w-bridges-aiguille-du-midi_b378e5ac35e1cc22c73d252593d5098b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9176_-7410748457127766187.jpg,1065
9177,25 Of The World's Scariest Bridges,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/image_14__7b805eebd04eb3dc2780fd119b73bdd6.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1065_9177_3944672146649623503.jpg,1065
9178,Americans Are Put off by One Profession More Than Any Other,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_56_15_PM_fe1d3f46064dd071c8e79480f3458f7f.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9178_9134072191976238507.jpg,1066
9179,Americans Are Put off by One Profession More Than Any Other,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_49_51_PM_90f6a15908c06899ea8b0994f2c7d11b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9179_-7879874596918722295.jpg,1066
9180,Car Salesman Isn't the Most Dishonest Profession. This Is.,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_49_51_PM_90f6a15908c06899ea8b0994f2c7d11b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9180_-7879874596918722295.jpg,1066
9181,Car Salesman Isn't the Most Dishonest Profession. This Is.,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/honest2_6d5eed1656160322af3fd5508b820db3.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9181_9151747091446383700.jpg,1066
9182,Americans Say These Are the Most Dishonest Professions,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_56_15_PM_fe1d3f46064dd071c8e79480f3458f7f.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9182_9134072191976238507.jpg,1066
9183,America Ranked Lawyers  Doctors & Congress by Dishonesty,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_49_51_PM_90f6a15908c06899ea8b0994f2c7d11b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9183_-7879874596918722295.jpg,1066
9184,Americans Say These Are the Most Dishonest Professions,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/honest2_6d5eed1656160322af3fd5508b820db3.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9184_9151747091446383700.jpg,1066
9185,Americans Are Put off by One Profession More Than Any Other,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_53_10_PM_7bd41040be4b0290ad62cfae7082d697.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9185_4505392830378084408.jpg,1066
9186,Americans Say These Are the Most Dishonest Professions,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_53_10_PM_7bd41040be4b0290ad62cfae7082d697.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9186_4505392830378084408.jpg,1066
9187,America Ranked Lawyers  Doctors & Congress by Dishonesty,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_59_10_PM_e4cf66f3bc19ec0320b1ffd8f90d7ec4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9187_-635267962633526903.jpg,1066
9188,America Ranked Lawyers  Doctors & Congress by Dishonesty,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_53_10_PM_7bd41040be4b0290ad62cfae7082d697.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9188_4505392830378084408.jpg,1066
9189,Americans Are Put off by One Profession More Than Any Other,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_59_10_PM_e4cf66f3bc19ec0320b1ffd8f90d7ec4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9189_-635267962633526903.jpg,1066
9190,Car Salesman Isn't the Most Dishonest Profession. This Is.,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_59_10_PM_e4cf66f3bc19ec0320b1ffd8f90d7ec4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9190_-635267962633526903.jpg,1066
9191,America Ranked Lawyers  Doctors & Congress by Dishonesty,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_56_15_PM_fe1d3f46064dd071c8e79480f3458f7f.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9191_9134072191976238507.jpg,1066
9192,Car Salesman Isn't the Most Dishonest Profession. This Is.,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_56_15_PM_fe1d3f46064dd071c8e79480f3458f7f.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9192_9134072191976238507.jpg,1066
9193,Americans Say These Are the Most Dishonest Professions,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_49_51_PM_90f6a15908c06899ea8b0994f2c7d11b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9193_-7879874596918722295.jpg,1066
9194,Americans Are Put off by One Profession More Than Any Other,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/honest2_6d5eed1656160322af3fd5508b820db3.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9194_9151747091446383700.jpg,1066
9195,Car Salesman Isn't the Most Dishonest Profession. This Is.,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_53_10_PM_7bd41040be4b0290ad62cfae7082d697.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9195_4505392830378084408.jpg,1066
9196,Americans Say These Are the Most Dishonest Professions,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/Screen_Shot_2018-05-02_at_1_59_10_PM_e4cf66f3bc19ec0320b1ffd8f90d7ec4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9196_-635267962633526903.jpg,1066
9197,America Ranked Lawyers  Doctors & Congress by Dishonesty,https://console.brax-cdn.com/creatives/57a3a939-6086-4844-9c14-786e9b9190fa/honest2_6d5eed1656160322af3fd5508b820db3.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1066_9197_9151747091446383700.jpg,1066
9198,It's A Fail: 30 People Fail To Look Like Their Idols After The Surgery,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/x_1525365155.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9198_402883890360562676.jpg,1067
9199,30 People Spend A Lot Of Money Just To Look Like Superstars But Fail!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/01-92_1525365154.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9199_-8724525313617172208.jpg,1067
9200,30 People Spend A Lot Of Money Just To Look Like Superstars But Fail!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/x_1525365155.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9200_402883890360562676.jpg,1067
9201,It's A Fail: 30 People Fail To Look Like Their Idols After The Surgery,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/01-92_1525365154.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9201_-8724525313617172208.jpg,1067
9202,Crazy Plastic Surgery Done By 30 People Just To Look Like Celebreties,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/x_13__1525365154.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9202_8091631060949844013.jpg,1067
9203,30 People Spend A Lot Of Money Just To Look Like Superstars But Fail!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/x_13__1525365154.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1067_9203_8091631060949844013.jpg,1067
9204,Selon les Nations Unies  le Canada est l'un des meilleurs pays pour vivre!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/908204930__cIw9Mud0.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9204_1279503143774911639.jpg,1068
9205,Le Canada est un pays construit a partir de l'immigration qualifie - vrifiez votre ligibilit maintenant!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/490725302__uHhV7gAC.jpg!-#@1955x1200,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9205_5810507496311915802.jpg,1068
9206,Le Canada est un pays construit a partir de l'immigration qualifie - vrifiez votre ligibilit maintenant!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/908204930__cIw9Mud0.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9206_1279503143774911639.jpg,1068
9207,Le Canada est un pays construit a partir de l'immigration qualifie - vrifiez votre ligibilit maintenant!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/943296288__8WkCHK5Y.jpg!-#@718x487,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9207_7653049206858391454.jpg,1068
9208,Selon les Nations Unies  le Canada est l'un des meilleurs pays pour vivre!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/187077158__CLYSEt1w.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9208_6685490488967250368.jpg,1068
9209,Le Canada est un pays construit a partir de l'immigration qualifie - vrifiez votre ligibilit maintenant!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/915093822__LQuRUPF6.jpg!-#@1366x768,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9209_-5519757622482882562.jpg,1068
9210,Selon les Nations Unies  le Canada est l'un des meilleurs pays pour vivre!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/943296288__8WkCHK5Y.jpg!-#@718x487,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9210_7653049206858391454.jpg,1068
9211,Selon les Nations Unies  le Canada est l'un des meilleurs pays pour vivre!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/915093822__LQuRUPF6.jpg!-#@1366x768,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9211_-5519757622482882562.jpg,1068
9212,Selon les Nations Unies  le Canada est l'un des meilleurs pays pour vivre!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/490725302__uHhV7gAC.jpg!-#@1955x1200,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9212_5810507496311915802.jpg,1068
9213,Le Canada est un pays construit a partir de l'immigration qualifie - vrifiez votre ligibilit maintenant!,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/187077158__CLYSEt1w.jpg!-#@724x483,C:/Users/teo/Desktop/deeplab/dataset/images2\1068_9213_6685490488967250368.jpg,1068
9214,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/13_photo-taylor-lautner_1525482973.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9214_539351752173187283.jpg,1069
9215,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/WUtUB5j1zvvl_1525483011.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9215_8867476252879426592.jpg,1069
9216,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/vU5qaD1Evj2l_1525483004.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9216_-5836928544840081633.jpg,1069
9217,The Greatest Celeb Prom Photos Of All Time,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/Angelina-Jolie_1525482947.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9217_-1093881091034115147.jpg,1069
9218,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/Celeb-Prom-Photos-Good-Girl-Gone-Bad_1525482983.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9218_-3923374341114485967.jpg,1069
9219,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/Angelina-Jolie_1525482947.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9219_-1093881091034115147.jpg,1069
9220,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/niece-of-matthew-mcconaugheys-high-school-prom-date-tweets-an-epic-throwback-picture-after-he-wins-the-oscar_1525483140.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9220_7779239757167404650.jpg,1069
9221,The Greatest Celeb Prom Photos Of All Time,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/Celeb-Prom-Photos-Good-Girl-Gone-Bad_1525482983.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9221_-3923374341114485967.jpg,1069
9222,The Most Embarrassing Celebrity Prom Photos Ever Captured,https://console.brax-cdn.com/creatives/5b171414-d144-458f-afd6-c527e902ea40/Taylor-Swift-Prom-Date_1525482999.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\1069_9222_2631371564582440068.jpg,1069
9223,Let's see where yourretirement planstands. Free advise online,http://cdn.taboola.com/libtrc/static/thumbnails/1d63f1d3ee24216f798a004e9d6f8e0e.jpg!-#@569x398,C:/Users/teo/Desktop/deeplab/dataset/images2\1070_9223_-730906300044392024.jpg,1070
9224,Let's see where yourretirement planstands. Free advise online,http://cdn.taboola.com/libtrc/static/thumbnails/a2e09f02fbd4f09b3dd96399ed0fd228.jpg!-#@425x282,C:/Users/teo/Desktop/deeplab/dataset/images2\1070_9224_4854345450574998923.jpg,1070
9225,Are you saving enough forretirement? Ask a financial planner today,http://cdn.taboola.com/libtrc/static/thumbnails/b5f32a62182627716fd2cf2f6b15bb2a.jpg!-#@413x276,C:/Users/teo/Desktop/deeplab/dataset/images2\1070_9225_-2212107324199643148.jpg,1070
9226,Are you saving enough forretirement? Ask a financial planner today,http://cdn.taboola.com/libtrc/static/thumbnails/a2e09f02fbd4f09b3dd96399ed0fd228.jpg!-#@425x282,C:/Users/teo/Desktop/deeplab/dataset/images2\1070_9226_4854345450574998923.jpg,1070
9227,Are you saving enough forretirement? Ask a financial planner today,http://cdn.taboola.com/libtrc/static/thumbnails/429d14b0ea35822ee1b889bddf45d7e5.jpg!-#@418x278,C:/Users/teo/Desktop/deeplab/dataset/images2\1070_9227_8020525288310658846.jpg,1070
